"Id";"Edad";"Producto";"Diseno";"Puntaje"
150;"Adulto";"Galletas";"LaKajita";3
150;"Adulto";"Galletas";"DisenoColor";6
151;"Nino";"Queque";"PackPro";5
151;"Nino";"Queque";"KoolDesign";3
151;"Nino";"Queque";"LaKajita";4
151;"Nino";"Queque";"DisenoColor";4
152;"Adulto";"Caramelos";"PackPro";3
152;"Adulto";"Caramelos";"KoolDesign";5
152;"Adulto";"Caramelos";"LaKajita";4
152;"Adulto";"Caramelos";"DisenoColor";4
153;"Nino";"Caramelos";"PackPro";7
153;"Nino";"Caramelos";"KoolDesign";1
153;"Nino";"Caramelos";"LaKajita";4
153;"Nino";"Caramelos";"DisenoColor";2
154;"Joven";"Chocolate";"PackPro";5
154;"Joven";"Chocolate";"KoolDesign";3
154;"Joven";"Chocolate";"LaKajita";3
154;"Joven";"Chocolate";"DisenoColor";4
155;"Adulto";"Queque";"PackPro";1
155;"Adulto";"Queque";"KoolDesign";7
155;"Adulto";"Queque";"LaKajita";6
155;"Adulto";"Queque";"DisenoColor";1
156;"Joven";"Alfajor";"PackPro";3
156;"Joven";"Alfajor";"KoolDesign";5
156;"Joven";"Alfajor";"LaKajita";3
156;"Joven";"Alfajor";"DisenoColor";3
157;"Nino";"Caramelos";"PackPro";6
157;"Nino";"Caramelos";"KoolDesign";2
157;"Nino";"Caramelos";"LaKajita";7
157;"Nino";"Caramelos";"DisenoColor";7
158;"Nino";"Alfajor";"PackPro";7
158;"Nino";"Alfajor";"KoolDesign";1
158;"Nino";"Alfajor";"LaKajita";6
158;"Nino";"Alfajor";"DisenoColor";6
159;"Nino";"Alfajor";"PackPro";6
159;"Nino";"Alfajor";"KoolDesign";2
159;"Nino";"Alfajor";"LaKajita";4
159;"Nino";"Alfajor";"DisenoColor";2
160;"Joven";"Caramelos";"PackPro";3
160;"Joven";"Caramelos";"KoolDesign";5
160;"Joven";"Caramelos";"LaKajita";5
160;"Joven";"Caramelos";"DisenoColor";6
161;"Adulto";"Cuchufli";"PackPro";3
161;"Adulto";"Cuchufli";"KoolDesign";5
161;"Adulto";"Cuchufli";"LaKajita";7
161;"Adulto";"Cuchufli";"DisenoColor";2
162;"Adulto";"Cuchufli";"PackPro";2
162;"Adulto";"Cuchufli";"KoolDesign";6
162;"Adulto";"Cuchufli";"LaKajita";3
162;"Adulto";"Cuchufli";"DisenoColor";3
163;"Adulto";"Chocolate";"PackPro";1
163;"Adulto";"Chocolate";"KoolDesign";7
163;"Adulto";"Chocolate";"LaKajita";3
163;"Adulto";"Chocolate";"DisenoColor";6
164;"Adulto";"Chocolate";"PackPro";1
164;"Adulto";"Chocolate";"KoolDesign";7
164;"Adulto";"Chocolate";"LaKajita";1
164;"Adulto";"Chocolate";"DisenoColor";5
165;"Joven";"Alfajor";"PackPro";4
165;"Joven";"Alfajor";"KoolDesign";4
165;"Joven";"Alfajor";"LaKajita";2
165;"Joven";"Alfajor";"DisenoColor";4
166;"Joven";"Queque";"PackPro";3
166;"Joven";"Queque";"KoolDesign";5
166;"Joven";"Queque";"LaKajita";4
166;"Joven";"Queque";"DisenoColor";2
167;"Joven";"Cuchufli";"PackPro";4
167;"Joven";"Cuchufli";"KoolDesign";5
167;"Joven";"Cuchufli";"LaKajita";1
167;"Joven";"Cuchufli";"DisenoColor";4
168;"Nino";"Galletas";"PackPro";6
168;"Nino";"Galletas";"KoolDesign";2
168;"Nino";"Galletas";"LaKajita";6
168;"Nino";"Galletas";"DisenoColor";5
169;"Nino";"Chocolate";"PackPro";6
169;"Nino";"Chocolate";"KoolDesign";2
169;"Nino";"Chocolate";"LaKajita";1
169;"Nino";"Chocolate";"DisenoColor";6
170;"Joven";"Caramelos";"PackPro";4
170;"Joven";"Caramelos";"KoolDesign";4
170;"Joven";"Caramelos";"LaKajita";7
170;"Joven";"Caramelos";"DisenoColor";6
171;"Joven";"Cuchufli";"PackPro";5
171;"Joven";"Cuchufli";"KoolDesign";3
171;"Joven";"Cuchufli";"LaKajita";5
171;"Joven";"Cuchufli";"DisenoColor";5
172;"Adulto";"Queque";"PackPro";2
172;"Adulto";"Queque";"KoolDesign";6
172;"Adulto";"Queque";"LaKajita";4
172;"Adulto";"Queque";"DisenoColor";6
173;"Adulto";"Queque";"PackPro";2
173;"Adulto";"Queque";"KoolDesign";6
173;"Adulto";"Queque";"LaKajita";5
173;"Adulto";"Queque";"DisenoColor";3
174;"Nino";"Cuchufli";"PackPro";6
174;"Nino";"Cuchufli";"KoolDesign";2
174;"Nino";"Cuchufli";"LaKajita";4
174;"Nino";"Cuchufli";"DisenoColor";6
175;"Nino";"Alfajor";"PackPro";6
175;"Nino";"Alfajor";"KoolDesign";2
175;"Nino";"Alfajor";"LaKajita";3
175;"Nino";"Alfajor";"DisenoColor";3
176;"Joven";"Chocolate";"PackPro";4
176;"Joven";"Chocolate";"KoolDesign";4
176;"Joven";"Chocolate";"LaKajita";5
176;"Joven";"Chocolate";"DisenoColor";6
177;"Nino";"Queque";"PackPro";6
177;"Nino";"Queque";"KoolDesign";2
177;"Nino";"Queque";"LaKajita";3
177;"Nino";"Queque";"DisenoColor";2
178;"Nino";"Cuchufli";"PackPro";6
178;"Nino";"Cuchufli";"KoolDesign";2
178;"Nino";"Cuchufli";"LaKajita";6
178;"Nino";"Cuchufli";"DisenoColor";6
179;"Adulto";"Alfajor";"PackPro";2
179;"Adulto";"Alfajor";"KoolDesign";6
179;"Adulto";"Alfajor";"LaKajita";3
179;"Adulto";"Alfajor";"DisenoColor";4
180;"Nino";"Cuchufli";"PackPro";6
180;"Nino";"Cuchufli";"KoolDesign";2
180;"Nino";"Cuchufli";"LaKajita";5
180;"Nino";"Cuchufli";"DisenoColor";3
181;"Nino";"Queque";"PackPro";5
181;"Nino";"Queque";"KoolDesign";3
181;"Nino";"Queque";"LaKajita";3
181;"Nino";"Queque";"DisenoColor";3
182;"Adulto";"Galletas";"PackPro";1
182;"Adulto";"Galletas";"KoolDesign";7
182;"Adulto";"Galletas";"LaKajita";6
182;"Adulto";"Galletas";"DisenoColor";7
183;"Adulto";"Galletas";"PackPro";2
183;"Adulto";"Galletas";"KoolDesign";6
183;"Adulto";"Galletas";"LaKajita";6
183;"Adulto";"Galletas";"DisenoColor";2
184;"Nino";"Cuchufli";"PackPro";5
184;"Nino";"Cuchufli";"KoolDesign";3
184;"Nino";"Cuchufli";"LaKajita";3
184;"Nino";"Cuchufli";"DisenoColor";2
185;"Adulto";"Alfajor";"PackPro";1
185;"Adulto";"Alfajor";"KoolDesign";7
185;"Adulto";"Alfajor";"LaKajita";3
185;"Adulto";"Alfajor";"DisenoColor";5
186;"Nino";"Cuchufli";"PackPro";6
186;"Nino";"Cuchufli";"KoolDesign";2
186;"Nino";"Cuchufli";"LaKajita";7
186;"Nino";"Cuchufli";"DisenoColor";6
187;"Joven";"Chocolate";"PackPro";4
187;"Joven";"Chocolate";"KoolDesign";4
187;"Joven";"Chocolate";"LaKajita";2
187;"Joven";"Chocolate";"DisenoColor";6
188;"Nino";"Chocolate";"PackPro";6
188;"Nino";"Chocolate";"KoolDesign";2
188;"Nino";"Chocolate";"LaKajita";2
188;"Nino";"Chocolate";"DisenoColor";5
189;"Joven";"Cuchufli";"PackPro";3
189;"Joven";"Cuchufli";"KoolDesign";5
189;"Joven";"Cuchufli";"LaKajita";5
189;"Joven";"Cuchufli";"DisenoColor";4
190;"Adulto";"Chocolate";"PackPro";2
190;"Adulto";"Chocolate";"KoolDesign";6
190;"Adulto";"Chocolate";"LaKajita";6
190;"Adulto";"Chocolate";"DisenoColor";1
191;"Nino";"Cuchufli";"PackPro";5
191;"Nino";"Cuchufli";"KoolDesign";3
191;"Nino";"Cuchufli";"LaKajita";2
191;"Nino";"Cuchufli";"DisenoColor";3
192;"Joven";"Cuchufli";"PackPro";3
192;"Joven";"Cuchufli";"KoolDesign";5
192;"Joven";"Cuchufli";"LaKajita";4
192;"Joven";"Cuchufli";"DisenoColor";1
193;"Adulto";"Queque";"PackPro";2
193;"Adulto";"Queque";"KoolDesign";6
193;"Adulto";"Queque";"LaKajita";3
193;"Adulto";"Queque";"DisenoColor";4
194;"Joven";"Alfajor";"PackPro";4
194;"Joven";"Alfajor";"KoolDesign";5
194;"Joven";"Alfajor";"LaKajita";5
194;"Joven";"Alfajor";"DisenoColor";5
195;"Joven";"Galletas";"PackPro";5
195;"Joven";"Galletas";"KoolDesign";3
195;"Joven";"Galletas";"LaKajita";3
195;"Joven";"Galletas";"DisenoColor";6
196;"Nino";"Caramelos";"PackPro";5
196;"Nino";"Caramelos";"KoolDesign";3
196;"Nino";"Caramelos";"LaKajita";3
196;"Nino";"Caramelos";"DisenoColor";3
197;"Nino";"Chocolate";"PackPro";5
197;"Nino";"Chocolate";"KoolDesign";3
197;"Nino";"Chocolate";"LaKajita";7
197;"Nino";"Chocolate";"DisenoColor";3
198;"Adulto";"Alfajor";"PackPro";2
198;"Adulto";"Alfajor";"KoolDesign";6
198;"Adulto";"Alfajor";"LaKajita";3
198;"Adulto";"Alfajor";"DisenoColor";3
199;"Joven";"Galletas";"PackPro";4
199;"Joven";"Galletas";"KoolDesign";3
199;"Joven";"Galletas";"LaKajita";6
199;"Joven";"Galletas";"DisenoColor";6
200;"Adulto";"Queque";"PackPro";1
200;"Adulto";"Queque";"KoolDesign";7
200;"Adulto";"Queque";"LaKajita";5
200;"Adulto";"Queque";"DisenoColor";6
201;"Nino";"Queque";"PackPro";6
201;"Nino";"Queque";"KoolDesign";2
201;"Nino";"Queque";"LaKajita";3
201;"Nino";"Queque";"DisenoColor";4
202;"Nino";"Galletas";"PackPro";6
202;"Nino";"Galletas";"KoolDesign";2
202;"Nino";"Galletas";"LaKajita";6
202;"Nino";"Galletas";"DisenoColor";6
203;"Nino";"Cuchufli";"PackPro";6
203;"Nino";"Cuchufli";"KoolDesign";2
203;"Nino";"Cuchufli";"LaKajita";1
203;"Nino";"Cuchufli";"DisenoColor";2
204;"Nino";"Alfajor";"PackPro";7
204;"Nino";"Alfajor";"KoolDesign";1
204;"Nino";"Alfajor";"LaKajita";4
204;"Nino";"Alfajor";"DisenoColor";5
205;"Adulto";"Queque";"PackPro";2
205;"Adulto";"Queque";"KoolDesign";6
205;"Adulto";"Queque";"LaKajita";2
205;"Adulto";"Queque";"DisenoColor";1
206;"Nino";"Queque";"PackPro";7
206;"Nino";"Queque";"KoolDesign";1
206;"Nino";"Queque";"LaKajita";6
206;"Nino";"Queque";"DisenoColor";6
207;"Joven";"Cuchufli";"PackPro";4
207;"Joven";"Cuchufli";"KoolDesign";4
207;"Joven";"Cuchufli";"LaKajita";2
207;"Joven";"Cuchufli";"DisenoColor";7
208;"Joven";"Caramelos";"PackPro";4
208;"Joven";"Caramelos";"KoolDesign";4
208;"Joven";"Caramelos";"LaKajita";4
208;"Joven";"Caramelos";"DisenoColor";2
209;"Adulto";"Queque";"PackPro";2
209;"Adulto";"Queque";"KoolDesign";6
209;"Adulto";"Queque";"LaKajita";5
209;"Adulto";"Queque";"DisenoColor";1
210;"Nino";"Chocolate";"PackPro";6
210;"Nino";"Chocolate";"KoolDesign";2
210;"Nino";"Chocolate";"LaKajita";6
210;"Nino";"Chocolate";"DisenoColor";2
211;"Adulto";"Queque";"PackPro";2
211;"Adulto";"Queque";"KoolDesign";6
211;"Adulto";"Queque";"LaKajita";3
211;"Adulto";"Queque";"DisenoColor";1
212;"Joven";"Alfajor";"PackPro";4
212;"Joven";"Alfajor";"KoolDesign";4
212;"Joven";"Alfajor";"LaKajita";4
212;"Joven";"Alfajor";"DisenoColor";5
213;"Joven";"Galletas";"PackPro";4
213;"Joven";"Galletas";"KoolDesign";4
213;"Joven";"Galletas";"LaKajita";6
213;"Joven";"Galletas";"DisenoColor";2
214;"Adulto";"Queque";"PackPro";3
214;"Adulto";"Queque";"KoolDesign";5
214;"Adulto";"Queque";"LaKajita";2
214;"Adulto";"Queque";"DisenoColor";3
215;"Adulto";"Queque";"PackPro";2
215;"Adulto";"Queque";"KoolDesign";6
215;"Adulto";"Queque";"LaKajita";7
215;"Adulto";"Queque";"DisenoColor";2
216;"Adulto";"Chocolate";"PackPro";3
216;"Adulto";"Chocolate";"KoolDesign";5
216;"Adulto";"Chocolate";"LaKajita";6
216;"Adulto";"Chocolate";"DisenoColor";6
217;"Adulto";"Alfajor";"PackPro";1
217;"Adulto";"Alfajor";"KoolDesign";7
217;"Adulto";"Alfajor";"LaKajita";5
217;"Adulto";"Alfajor";"DisenoColor";4
218;"Nino";"Alfajor";"PackPro";6
218;"Nino";"Alfajor";"KoolDesign";2
218;"Nino";"Alfajor";"LaKajita";7
218;"Nino";"Alfajor";"DisenoColor";6
219;"Adulto";"Cuchufli";"PackPro";2
219;"Adulto";"Cuchufli";"KoolDesign";6
219;"Adulto";"Cuchufli";"LaKajita";3
219;"Adulto";"Cuchufli";"DisenoColor";5
220;"Adulto";"Chocolate";"PackPro";1
220;"Adulto";"Chocolate";"KoolDesign";7
220;"Adulto";"Chocolate";"LaKajita";1
220;"Adulto";"Chocolate";"DisenoColor";6
221;"Nino";"Galletas";"PackPro";6
221;"Nino";"Galletas";"KoolDesign";2
221;"Nino";"Galletas";"LaKajita";6
221;"Nino";"Galletas";"DisenoColor";7
222;"Joven";"Alfajor";"PackPro";4
222;"Joven";"Alfajor";"KoolDesign";4
222;"Joven";"Alfajor";"LaKajita";4
222;"Joven";"Alfajor";"DisenoColor";7
223;"Adulto";"Queque";"PackPro";2
223;"Adulto";"Queque";"KoolDesign";6
223;"Adulto";"Queque";"LaKajita";6
223;"Adulto";"Queque";"DisenoColor";2
224;"Nino";"Cuchufli";"PackPro";6
224;"Nino";"Cuchufli";"KoolDesign";2
224;"Nino";"Cuchufli";"LaKajita";4
224;"Nino";"Cuchufli";"DisenoColor";5
225;"Joven";"Alfajor";"PackPro";5
225;"Joven";"Alfajor";"KoolDesign";3
225;"Joven";"Alfajor";"LaKajita";6
225;"Joven";"Alfajor";"DisenoColor";4
226;"Adulto";"Caramelos";"PackPro";1
226;"Adulto";"Caramelos";"KoolDesign";7
226;"Adulto";"Caramelos";"LaKajita";2
226;"Adulto";"Caramelos";"DisenoColor";2
227;"Adulto";"Queque";"PackPro";3
227;"Adulto";"Queque";"KoolDesign";5
227;"Adulto";"Queque";"LaKajita";5
227;"Adulto";"Queque";"DisenoColor";2
228;"Adulto";"Chocolate";"PackPro";2
228;"Adulto";"Chocolate";"KoolDesign";6
228;"Adulto";"Chocolate";"LaKajita";3
228;"Adulto";"Chocolate";"DisenoColor";4
229;"Joven";"Alfajor";"PackPro";3
229;"Joven";"Alfajor";"KoolDesign";5
229;"Joven";"Alfajor";"LaKajita";3
229;"Joven";"Alfajor";"DisenoColor";3
230;"Adulto";"Queque";"PackPro";1
230;"Adulto";"Queque";"KoolDesign";7
230;"Adulto";"Queque";"LaKajita";5
230;"Adulto";"Queque";"DisenoColor";5
231;"Joven";"Chocolate";"PackPro";4
231;"Joven";"Chocolate";"KoolDesign";5
231;"Joven";"Chocolate";"LaKajita";6
231;"Joven";"Chocolate";"DisenoColor";2
232;"Joven";"Caramelos";"PackPro";3
232;"Joven";"Caramelos";"KoolDesign";5
232;"Joven";"Caramelos";"LaKajita";7
232;"Joven";"Caramelos";"DisenoColor";4
233;"Nino";"Galletas";"PackPro";5
233;"Nino";"Galletas";"KoolDesign";3
233;"Nino";"Galletas";"LaKajita";2
233;"Nino";"Galletas";"DisenoColor";4
234;"Adulto";"Alfajor";"PackPro";3
234;"Adulto";"Alfajor";"KoolDesign";5
234;"Adulto";"Alfajor";"LaKajita";4
234;"Adulto";"Alfajor";"DisenoColor";4
235;"Nino";"Cuchufli";"PackPro";5
235;"Nino";"Cuchufli";"KoolDesign";3
235;"Nino";"Cuchufli";"LaKajita";2
235;"Nino";"Cuchufli";"DisenoColor";2
236;"Joven";"Cuchufli";"PackPro";5
236;"Joven";"Cuchufli";"KoolDesign";3
236;"Joven";"Cuchufli";"LaKajita";7
236;"Joven";"Cuchufli";"DisenoColor";2
237;"Joven";"Caramelos";"PackPro";5
237;"Joven";"Caramelos";"KoolDesign";3
237;"Joven";"Caramelos";"LaKajita";5
237;"Joven";"Caramelos";"DisenoColor";1
238;"Nino";"Cuchufli";"PackPro";7
238;"Nino";"Cuchufli";"KoolDesign";1
238;"Nino";"Cuchufli";"LaKajita";6
238;"Nino";"Cuchufli";"DisenoColor";3
239;"Adulto";"Chocolate";"PackPro";1
239;"Adulto";"Chocolate";"KoolDesign";7
239;"Adulto";"Chocolate";"LaKajita";3
239;"Adulto";"Chocolate";"DisenoColor";2
240;"Nino";"Alfajor";"PackPro";7
240;"Nino";"Alfajor";"KoolDesign";1
240;"Nino";"Alfajor";"LaKajita";5
240;"Nino";"Alfajor";"DisenoColor";1
241;"Nino";"Galletas";"PackPro";5
241;"Nino";"Galletas";"KoolDesign";3
241;"Nino";"Galletas";"LaKajita";5
241;"Nino";"Galletas";"DisenoColor";4
242;"Adulto";"Chocolate";"PackPro";1
242;"Adulto";"Chocolate";"KoolDesign";7
242;"Adulto";"Chocolate";"LaKajita";1
242;"Adulto";"Chocolate";"DisenoColor";2
243;"Adulto";"Chocolate";"PackPro";1
243;"Adulto";"Chocolate";"KoolDesign";7
243;"Adulto";"Chocolate";"LaKajita";1
243;"Adulto";"Chocolate";"DisenoColor";2
244;"Joven";"Cuchufli";"PackPro";4
244;"Joven";"Cuchufli";"KoolDesign";4
244;"Joven";"Cuchufli";"LaKajita";2
244;"Joven";"Cuchufli";"DisenoColor";2
245;"Adulto";"Chocolate";"PackPro";1
245;"Adulto";"Chocolate";"KoolDesign";7
245;"Adulto";"Chocolate";"LaKajita";4
245;"Adulto";"Chocolate";"DisenoColor";5
246;"Nino";"Queque";"PackPro";6
246;"Nino";"Queque";"KoolDesign";2
246;"Nino";"Queque";"LaKajita";5
246;"Nino";"Queque";"DisenoColor";3
247;"Joven";"Caramelos";"PackPro";3
247;"Joven";"Caramelos";"KoolDesign";5
247;"Joven";"Caramelos";"LaKajita";4
247;"Joven";"Caramelos";"DisenoColor";4
248;"Nino";"Queque";"PackPro";5
248;"Nino";"Queque";"KoolDesign";3
248;"Nino";"Queque";"LaKajita";4
248;"Nino";"Queque";"DisenoColor";5
249;"Adulto";"Alfajor";"PackPro";3
249;"Adulto";"Alfajor";"KoolDesign";5
249;"Adulto";"Alfajor";"LaKajita";2
249;"Adulto";"Alfajor";"DisenoColor";2
250;"Adulto";"Queque";"PackPro";3
250;"Adulto";"Queque";"KoolDesign";5
250;"Adulto";"Queque";"LaKajita";1
250;"Adulto";"Queque";"DisenoColor";2
251;"Nino";"Chocolate";"PackPro";6
251;"Nino";"Chocolate";"KoolDesign";2
251;"Nino";"Chocolate";"LaKajita";2
251;"Nino";"Chocolate";"DisenoColor";5
252;"Adulto";"Galletas";"PackPro";1
252;"Adulto";"Galletas";"KoolDesign";7
252;"Adulto";"Galletas";"LaKajita";4
252;"Adulto";"Galletas";"DisenoColor";5
253;"Joven";"Queque";"PackPro";3
253;"Joven";"Queque";"KoolDesign";5
253;"Joven";"Queque";"LaKajita";2
253;"Joven";"Queque";"DisenoColor";4
254;"Adulto";"Galletas";"PackPro";2
254;"Adulto";"Galletas";"KoolDesign";6
254;"Adulto";"Galletas";"LaKajita";4
254;"Adulto";"Galletas";"DisenoColor";1
255;"Nino";"Galletas";"PackPro";6
255;"Nino";"Galletas";"KoolDesign";2
255;"Nino";"Galletas";"LaKajita";1
255;"Nino";"Galletas";"DisenoColor";2
256;"Adulto";"Alfajor";"PackPro";2
256;"Adulto";"Alfajor";"KoolDesign";6
256;"Adulto";"Alfajor";"LaKajita";6
256;"Adulto";"Alfajor";"DisenoColor";4
257;"Nino";"Caramelos";"PackPro";6
257;"Nino";"Caramelos";"KoolDesign";2
257;"Nino";"Caramelos";"LaKajita";6
257;"Nino";"Caramelos";"DisenoColor";2
258;"Joven";"Queque";"PackPro";4
258;"Joven";"Queque";"KoolDesign";3
258;"Joven";"Queque";"LaKajita";5
258;"Joven";"Queque";"DisenoColor";1
259;"Joven";"Queque";"PackPro";4
259;"Joven";"Queque";"KoolDesign";5
259;"Joven";"Queque";"LaKajita";6
259;"Joven";"Queque";"DisenoColor";2
260;"Nino";"Galletas";"PackPro";5
260;"Nino";"Galletas";"KoolDesign";3
260;"Nino";"Galletas";"LaKajita";1
260;"Nino";"Galletas";"DisenoColor";5
261;"Adulto";"Galletas";"PackPro";2
261;"Adulto";"Galletas";"KoolDesign";6
261;"Adulto";"Galletas";"LaKajita";5
261;"Adulto";"Galletas";"DisenoColor";1
262;"Nino";"Cuchufli";"PackPro";6
262;"Nino";"Cuchufli";"KoolDesign";2
262;"Nino";"Cuchufli";"LaKajita";5
262;"Nino";"Cuchufli";"DisenoColor";1
263;"Nino";"Alfajor";"PackPro";6
263;"Nino";"Alfajor";"KoolDesign";2
263;"Nino";"Alfajor";"LaKajita";7
263;"Nino";"Alfajor";"DisenoColor";7
264;"Adulto";"Cuchufli";"PackPro";2
264;"Adulto";"Cuchufli";"KoolDesign";6
264;"Adulto";"Cuchufli";"LaKajita";5
264;"Adulto";"Cuchufli";"DisenoColor";3
265;"Nino";"Chocolate";"PackPro";5
265;"Nino";"Chocolate";"KoolDesign";3
265;"Nino";"Chocolate";"LaKajita";3
265;"Nino";"Chocolate";"DisenoColor";4
266;"Joven";"Cuchufli";"PackPro";3
266;"Joven";"Cuchufli";"KoolDesign";5
266;"Joven";"Cuchufli";"LaKajita";4
266;"Joven";"Cuchufli";"DisenoColor";5
267;"Joven";"Galletas";"PackPro";5
267;"Joven";"Galletas";"KoolDesign";3
267;"Joven";"Galletas";"LaKajita";7
267;"Joven";"Galletas";"DisenoColor";5
268;"Adulto";"Galletas";"PackPro";1
268;"Adulto";"Galletas";"KoolDesign";7
268;"Adulto";"Galletas";"LaKajita";6
268;"Adulto";"Galletas";"DisenoColor";5
269;"Nino";"Galletas";"PackPro";6
269;"Nino";"Galletas";"KoolDesign";2
269;"Nino";"Galletas";"LaKajita";7
269;"Nino";"Galletas";"DisenoColor";6
270;"Adulto";"Cuchufli";"PackPro";2
270;"Adulto";"Cuchufli";"KoolDesign";6
270;"Adulto";"Cuchufli";"LaKajita";3
270;"Adulto";"Cuchufli";"DisenoColor";3
271;"Joven";"Queque";"PackPro";5
271;"Joven";"Queque";"KoolDesign";3
271;"Joven";"Queque";"LaKajita";3
271;"Joven";"Queque";"DisenoColor";6
272;"Nino";"Chocolate";"PackPro";6
272;"Nino";"Chocolate";"KoolDesign";2
272;"Nino";"Chocolate";"LaKajita";6
272;"Nino";"Chocolate";"DisenoColor";2
273;"Adulto";"Queque";"PackPro";3
273;"Adulto";"Queque";"KoolDesign";5
273;"Adulto";"Queque";"LaKajita";4
273;"Adulto";"Queque";"DisenoColor";4
274;"Adulto";"Chocolate";"PackPro";1
274;"Adulto";"Chocolate";"KoolDesign";7
274;"Adulto";"Chocolate";"LaKajita";4
274;"Adulto";"Chocolate";"DisenoColor";5
275;"Nino";"Chocolate";"PackPro";7
275;"Nino";"Chocolate";"KoolDesign";1
275;"Nino";"Chocolate";"LaKajita";4
275;"Nino";"Chocolate";"DisenoColor";5
276;"Adulto";"Alfajor";"PackPro";1
276;"Adulto";"Alfajor";"KoolDesign";7
276;"Adulto";"Alfajor";"LaKajita";3
276;"Adulto";"Alfajor";"DisenoColor";5
277;"Joven";"Galletas";"PackPro";4
277;"Joven";"Galletas";"KoolDesign";4
277;"Joven";"Galletas";"LaKajita";6
277;"Joven";"Galletas";"DisenoColor";7
278;"Nino";"Queque";"PackPro";6
278;"Nino";"Queque";"KoolDesign";2
278;"Nino";"Queque";"LaKajita";2
278;"Nino";"Queque";"DisenoColor";4
279;"Joven";"Cuchufli";"PackPro";3
279;"Joven";"Cuchufli";"KoolDesign";5
279;"Joven";"Cuchufli";"LaKajita";4
279;"Joven";"Cuchufli";"DisenoColor";7
280;"Joven";"Queque";"PackPro";4
280;"Joven";"Queque";"KoolDesign";4
280;"Joven";"Queque";"LaKajita";1
280;"Joven";"Queque";"DisenoColor";6
281;"Adulto";"Cuchufli";"PackPro";3
281;"Adulto";"Cuchufli";"KoolDesign";5
281;"Adulto";"Cuchufli";"LaKajita";5
281;"Adulto";"Cuchufli";"DisenoColor";4
282;"Adulto";"Cuchufli";"PackPro";2
282;"Adulto";"Cuchufli";"KoolDesign";6
282;"Adulto";"Cuchufli";"LaKajita";6
282;"Adulto";"Cuchufli";"DisenoColor";2
283;"Joven";"Cuchufli";"PackPro";4
283;"Joven";"Cuchufli";"KoolDesign";4
283;"Joven";"Cuchufli";"LaKajita";6
283;"Joven";"Cuchufli";"DisenoColor";2
284;"Nino";"Cuchufli";"PackPro";7
284;"Nino";"Cuchufli";"KoolDesign";1
284;"Nino";"Cuchufli";"LaKajita";2
284;"Nino";"Cuchufli";"DisenoColor";5
285;"Adulto";"Galletas";"PackPro";1
285;"Adulto";"Galletas";"KoolDesign";7
285;"Adulto";"Galletas";"LaKajita";4
285;"Adulto";"Galletas";"DisenoColor";1
286;"Adulto";"Alfajor";"PackPro";3
286;"Adulto";"Alfajor";"KoolDesign";5
286;"Adulto";"Alfajor";"LaKajita";5
286;"Adulto";"Alfajor";"DisenoColor";6
287;"Joven";"Galletas";"PackPro";3
287;"Joven";"Galletas";"KoolDesign";5
287;"Joven";"Galletas";"LaKajita";3
287;"Joven";"Galletas";"DisenoColor";3
288;"Adulto";"Galletas";"PackPro";2
288;"Adulto";"Galletas";"KoolDesign";6
288;"Adulto";"Galletas";"LaKajita";6
288;"Adulto";"Galletas";"DisenoColor";5
289;"Adulto";"Cuchufli";"PackPro";2
289;"Adulto";"Cuchufli";"KoolDesign";6
289;"Adulto";"Cuchufli";"LaKajita";3
289;"Adulto";"Cuchufli";"DisenoColor";7
290;"Joven";"Caramelos";"PackPro";3
290;"Joven";"Caramelos";"KoolDesign";5
290;"Joven";"Caramelos";"LaKajita";2
290;"Joven";"Caramelos";"DisenoColor";1
291;"Nino";"Queque";"PackPro";5
291;"Nino";"Queque";"KoolDesign";3
291;"Nino";"Queque";"LaKajita";4
291;"Nino";"Queque";"DisenoColor";5
292;"Joven";"Chocolate";"PackPro";4
292;"Joven";"Chocolate";"KoolDesign";4
292;"Joven";"Chocolate";"LaKajita";2
292;"Joven";"Chocolate";"DisenoColor";6
293;"Adulto";"Caramelos";"PackPro";2
293;"Adulto";"Caramelos";"KoolDesign";6
293;"Adulto";"Caramelos";"LaKajita";3
293;"Adulto";"Caramelos";"DisenoColor";7
294;"Joven";"Cuchufli";"PackPro";4
294;"Joven";"Cuchufli";"KoolDesign";4
294;"Joven";"Cuchufli";"LaKajita";1
294;"Joven";"Cuchufli";"DisenoColor";7
295;"Joven";"Alfajor";"PackPro";5
295;"Joven";"Alfajor";"KoolDesign";3
295;"Joven";"Alfajor";"LaKajita";2
295;"Joven";"Alfajor";"DisenoColor";6
296;"Joven";"Chocolate";"PackPro";4
296;"Joven";"Chocolate";"KoolDesign";4
296;"Joven";"Chocolate";"LaKajita";2
296;"Joven";"Chocolate";"DisenoColor";5
297;"Nino";"Galletas";"PackPro";5
297;"Nino";"Galletas";"KoolDesign";3
297;"Nino";"Galletas";"LaKajita";6
297;"Nino";"Galletas";"DisenoColor";2
298;"Joven";"Queque";"PackPro";4
298;"Joven";"Queque";"KoolDesign";4
298;"Joven";"Queque";"LaKajita";2
298;"Joven";"Queque";"DisenoColor";4
299;"Nino";"Queque";"PackPro";6
299;"Nino";"Queque";"KoolDesign";2
299;"Nino";"Queque";"LaKajita";5
299;"Nino";"Queque";"DisenoColor";2
300;"Nino";"Caramelos";"PackPro";6
300;"Nino";"Caramelos";"KoolDesign";2
300;"Nino";"Caramelos";"LaKajita";5
